id,created_at,name,lng,lat,visible,description,material,type,category,author,year,place,wiki_url,image_url
46,2025-03-13 20:49:31.747189+00,První mateřství,16.5647133,49.1703598,true,"Socha zobrazuje těhotnou ženu v nadživotní velikosti na mramorovém podstavci, je zhotovená z bronzu. Její autorka Dana Marková byla jednou z iniciátorek mezinárodního sympozia „Kámen“ v Brně, které propojuje práci sochařů z Česka i zahraničí s veřejným prostorem města.",,socha,Sochy,Dana Marková,1987,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1981,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97811&RECORD_ID=7067&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
47,2025-03-13 20:49:31.796763+00,Dekorační stěna,16.5546266,49.1762043,true,,,stěna,Dekorační stěny,,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1368,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64696&RECORD_ID=7070&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
48,2025-03-13 20:49:31.848408+00,Džbán,16.5533244,49.2227587,true,"Dříve zde byla restaurace U džbánu. Autor džbánu, Jiří Marek byl renomovaný český akademický sochař a grafik, narozený ve Velkém Meziříčí. Po druhé světové válce se usadil v Brně a vytvořil množství významných děl, které se dodnes nacházejí po celé Moravě. Věnoval se primárně bustám, náhrobkům, plastikám pro architekturu a dalšímu drobnému sochařskému umění. V roce 1987 byl jmenován zasloužilým umělcem.",keramika,socha,Sochy,Jiří Marek,1988,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2006,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97231&RECORD_ID=7071&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
49,2025-03-13 20:49:31.896116+00,Život organický a anorganický,16.5966375,49.1773071,true,"Nadčasové dílo slavného architekta Ivana Rullera. Většina místních ho ovšem považuje spíš za ohyzdnou stěnu, u které se schází místní opilci.",,socha,Sochy,"Milan Buřival, Ivan Ruller a kol.",1967,V parku před obchodním domem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1348,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65677&RECORD_ID=7076&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
50,2025-03-13 20:49:31.948576+00,Velbloud,16.551761,49.2219303,true,Oblíbeným tématem soch Vladimíra Drápala byly kromě zvířat i Venuše. Dvě můžeme najít v Brně – v parku u Anthroposu a v Bohunicích.,,socha,Sochy,Vladimír Drápal,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1360,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66689&RECORD_ID=7077&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
51,2025-03-13 20:49:31.999877+00,Památník SNP,16.6212511,49.2177278,true,"Pomník Slovenského národního povstání na Lesné (náměstí SNP v Černých Polích) stojí u vstupu do knihovny a kinokavárny, v parku na náměstí, na mohutném žulovém soklu s bronzovou plastikou. Ztvárňuje paže bojovníků držících pušky jako symbol odporu proti nacismu.",,památník,Pomníky a památníky,"Ladislav Snopek, Ladislav Beisetzer",1974,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=637,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97450&RECORD_ID=7081&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
52,2025-03-13 20:49:32.059982+00,Konjukce anděla s Měsícem,16.6081024,49.1912873,true,"Autor Jiří Plieštik je český sochař, fotograf a pedagog, studoval sochařství na AVU a je autorem více projektů v Brně – například zvířecích fontán na Zelném trhu. Jeho dílo „Konjunkce…“ symbolicky spojuje nebeský prvek (lunu) s lidskou, andělskou postavou, reflektuje vztah mezi hmotností města a transcendentnem.",mramor,socha,Sochy,Jiří Plieštik,2012,U cesty z Petrské ulice k terasám Petrova,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1462,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98707&RECORD_ID=7085&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
53,2025-03-13 20:49:32.128756+00,Dekorační mozaika (dětské motivy),16.6689688,49.2037756,true,"Objekt vznikl díky tzv. 4% zákonu, což bylo neoficiální pravidlo v socialistickém Československu, podle něhož měla být asi 4 % z rozpočtu veřejných staveb určena na výtvarné umění. Díky tomu vznikla řada soch, mozaik a reliéfů v nemocnicích, školách či sídlištích, které měly propojit architekturu s uměním a zpřístupnit ho široké veřejnosti.",,stěna,Dekorační stěny,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1367,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99813&RECORD_ID=7093&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
54,2025-03-13 20:49:32.176387+00,Poezie,16.5992845,49.1847052,true,"Socha před budovou ZŠ Bakalovo nábřeží. Socha vznikla v rámci zákonu „4% na umělecká díla“ v bývalém Československu. Bylo to kulturně-politické opatření, které určovalo, že při výstavbě veřejných budov (například škol, nemocnic, úřadů apod.) musely být až 4% z celkového rozpočtu stavby vyčleněno na uměleckou výzdobu – sochy, mozaiky, nástěnné malby, reliéfy, fontány a další výtvarná díla.",travertin,socha,Sochy,Ladislav Martínek,1962,Před budovou ZŠ Bakalovo nábřeží,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1269,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98946&RECORD_ID=7094&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
55,2025-03-13 20:49:32.230176+00,Květ,16.5790304,49.2467041,true,Plastika představuje rozkvetlý květ a zdobí park před gymnáziem v Řečkovicích.,,socha,Sochy,Jan Urban,1977,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1356,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67787&RECORD_ID=7097&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
56,2025-03-13 20:49:32.357495+00,Venuše,16.5665032,49.1927088,true,"Plastika Venuše je sestrou stejné sochy v Bohunicích. Obě symbolizují ženství. Dřív byla plastika před budovou JAMU v centru Brna, ale z nějakého důvodu popuzovala veřejnost, a tak byla odklizená sem do parčíku.",,socha,Sochy,Vladimír Drápal,1985,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1353,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64188&RECORD_ID=7098&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
57,2025-03-13 20:49:32.411978+00,Maruška Kudeříková,16.6096343,49.2018955,true,"Maruška Kudeříková, studentka popravená gestapem, je jediná žena, které je v Brně věnovaná socha. A ještě k tomu je schovaná v houští za Městským divadlem.",kov,pomník,Pomníky a památníky,"Zdeněk Josef Preclík, Miloš Axman",1977,Ve vnitrobloku u parkoviště,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=356,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154619&RECORD_ID=7099&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
58,2025-03-13 20:49:32.466143+00,Volavka (Tetřev),16.6321852,49.2290927,true,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1594,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68198&RECORD_ID=7101&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
59,2025-03-13 20:49:32.518779+00,Památník obětí holocaustu,16.6129058,49.2026614,true,"Krychle o hraně 3,14 metrů (Ludolfovo číslo) na podstavci stojí v mělkém bazénu s vodou, po stranách krychle stéká voda; na dně bazénu je zlacený text v češtině, hebrejštině a romštině a motivy šesticípé hvězdy a kola; donekonečna ubíhající Ludolfovo číslo",beton,památník,Pomníky a památníky,Daniel Václavík,2013,V parku na nám. 28. října,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1520,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154582&RECORD_ID=7104&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
60,2025-03-13 20:49:32.568347+00,Odvaha (Markrabě Jošt Lucemburský),16.6075411,49.1976254,true,"Jaroslav Róna zvítězil ve druhém kole sochařské soutěže na téma „Odvaha“ (další ze čtyř Platónských ctností). Autor vyjádřil přání, aby se na jeho sochu stály fronty, a to se mu myslím splnilo.",bronz,socha,Sochy,Jaroslav Róna,2015,Vedle kostela sv. Tomáše,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1641,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153318&RECORD_ID=7107&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
61,2025-03-13 20:49:32.635508+00,Růst,16.5734483,49.1768219,true,,beton,socha,Sochy,Jan Maria Najmr,1981,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2116,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64621&RECORD_ID=7109&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
62,2025-03-13 20:49:32.691547+00,Protikomunistický odboj,16.5822789,49.1695712,true,,,pomník,Pomníky a památníky,Sabina a Jan Kratochvílovi,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=841,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98790&RECORD_ID=7112&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
63,2025-03-13 20:49:32.737002+00,Vzestup,16.6020187,49.1968418,true,"Dílo bylo věnováno Semináři dějin umění, který měl mít v této budově sídlo, bochumským sochařem a malířem k uctění památky kunsthistorika docenta Petra Spielmanna, mimo jiné děkana Fakulty výtvarných umění VUT v Brně (2004–2007) nebo ředitele bochumské galerie, jehož životní příběh je součástí Paměti národa. Plastika na masivním podstavci je tvořena dvěma kameny z červeného poryfu z okolí Rochlitzu v Německu, na kterých jsou výrazné ryté linie, kameny utvářejí tvar šipky směřující k nebesům. Dílo tak komunikuje s věží evangelického chrámu J. A. Komenského (neboli Červeného kostela). Struktura kamene vyvolává pocit, že je objekt ze dřeva.",,socha,Sochy,Friedhelm Lach,2002,Uvnitř areálu Masarykovy univerzity,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1412,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177879&RECORD_ID=7122&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
64,2025-03-13 20:49:32.792319+00,Jan Skácel,16.5979079,49.1938825,true,"Stylizovaný portrét básníka, realizovaný ze svařených ocelových nerezových trubek, tvoří otevřenou prostorovou strukturu, která jeho tvář „digitalizuje“ do monumentální formy. Tvář hledí do prostoru Starého Brna, k hradnímu svahu je hlava obrácena svojí zadní, napůl uzavřenou stranou, která kopíruje rysy tváře v negativu. Divák má možnost z určitého úhlu prohlédnout skrz transparentní strukturu objektu. Skácelova poezie je charakteristická několika tématy: dětství, ticho, krajina a smrt. Na každé straně kamenného soklu je vytesáno jedno slovo, které s těmito čtyřmi tematickými okruhy souvisí. Důležitou součástí památníku je QR kód, pomocí kterého je zpřístupněna akustická verze Skácelovy tvorby a jeho životopisné informace.",kov,socha,Sochy,Jiří Sobotka,2016,V parku pod Špilberkem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1683,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98072&RECORD_ID=7123&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
65,2025-03-13 20:49:32.837432+00,Oběti neštěstí,16.6232815,49.2317787,true,"Pomník je připomenutím tragické nehody v Čertově rokli, při které zemřeli tři mladíci u exploze granátu v roce 1946.",,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=530,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=165730&RECORD_ID=7150&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
66,2025-03-13 20:49:32.885752+00,Pomník dělnických demonstrací,16.6287761,49.1985565,true,"Pomník je častým terčem vandalů, několikrát byl například pošplíchaný červenou barvou.",,pomník,Pomníky a památníky,Jan Dvořák,1960,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=355,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=158253&RECORD_ID=7152&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
67,2025-03-13 20:49:32.934405+00,Věž architektů,16.5858342,49.1949255,true,"Věž vznikla jako pocta brněnskému architektu Jiřímu Kumpoštovi, ale i dalším architektům, kteří v oblasti Pisárek realizovali svá díla.",,socha,Sochy,Jiří Finger,2014,Uprostřed kruhového objezdu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1587,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152195&RECORD_ID=7155&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
68,2025-03-13 20:49:32.980213+00,Edvard Beneš,16.5919177,49.2081297,true,Socha k poctě československému prezidentovi Edvardu Benešovi. ,,pomník,Pomníky a památníky,Karel Dvořák,2010,V parku před Právnickou fakultou MU,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=863,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153288&RECORD_ID=7156&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
69,2025-03-13 20:49:33.028844+00,Tři víly,16.5939715,49.2071907,true,,dřevo,sousoší,Sochy,Václav Kyselka,2000,V parku vedle Piknik boxu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1397,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153294&RECORD_ID=7157&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
70,2025-03-13 20:49:33.079301+00,Franz Pawlu,16.5945445,49.2047268,true,"Památník uprostřed parku na Konečného náměstí je věnován Franzi Pawlu, který je architektem secesního domu Tivoli a dalších skvostů na Konečňáku.",,pomník,Pomníky a památníky,Jiří Finger,2014,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1588,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153302&RECORD_ID=7158&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
71,2025-03-13 20:49:33.13168+00,Sv. Cyril a Metoděj,16.6070558,49.1915297,true,Sousoší Cyrila a Metoděje bylo odhaleno na Petrově v roce 2013 při příležitosti oslav 1 150. výročí příchodu věrozvěstů na Velkou Moravu. Socha je moderním provedením náboženského motivu a zobrazuje bratry v objetí. Najdete ji vedle Diecézního muzea.,,sousoší,Sochy,"Vladimír Matoušek, Radim Horák",2013,Pod katedrálou sv. Petra a Pavla,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1480,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99829&RECORD_ID=7169&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
72,2025-03-13 20:49:33.177805+00,Obětem válek a násilí,16.6414673,49.1770036,true,,,pomník,Pomníky a památníky,,2004,V parku na náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=622,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=151821&RECORD_ID=7176&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
73,2025-03-13 20:49:33.229714+00,Ukončení 2. sv. války,16.6306,49.2896109,true,,,pomník,Pomníky a památníky,,,U zastávky autobusu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=3,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153379&RECORD_ID=7177&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
74,2025-03-13 20:49:33.276255+00,Prof. Josef Sumec,16.602907,49.2016009,true,"Busta Josefa Sumce, elektrotechnika světové úrovně, zdobí parčík před rektorátem VUT. Sám byl jedním z rektorů univerzity. Jde o kopii sochy Miloše Axmanna z roku 1967.",,busta,Sochy,MgA. Jakub Kliment,2016,Před rektorátem VUT,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1668,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159230&RECORD_ID=7183&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
75,2025-03-13 20:49:33.333825+00,Kašna,16.581427,49.2514226,true,,,kašna,Vodní prvky,,,Za kostelem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1946,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161900&RECORD_ID=7184&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
76,2025-03-13 20:49:33.385257+00,Bez názvu,16.5906159,49.2299634,true,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=160042&RECORD_ID=7187&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
77,2025-03-13 20:49:33.44349+00,Oběti osvobozovacích bojů,16.5958582,49.2275742,true,,,pomník,Pomníky a památníky,"Jaroslav Brunno Kučera, Karel Bogr",1946,V parku vedle kostela,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=17,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=160044&RECORD_ID=7188&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
78,2025-03-13 20:49:33.49738+00,Dekorační plastika Iundrov Sigilium 1646,16.553393,49.2062901,true,Znak vychází z pečetního znamení z roku 1646.  Na štítě jsou dva hrozny obklopující vinařský nůž hrotem otočený heraldicky vpravo,,socha,Sochy,Jan Hausner,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2057,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74535&RECORD_ID=7190&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
79,2025-03-13 20:49:33.545957+00,Pravý obelisk pomníku Dělnických bojů,16.5658775,49.1923074,true,Na šířku ležící hrubě opracovaný žulový kvádr s olámanými ostrými hranami a zadlabávaným nápisem.,kámen,památník,Pomníky a památníky,"Miloš Slezák, Antonín Hladík",,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=404,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74801&RECORD_ID=7194&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
80,2025-03-13 20:49:33.613512+00,Levý obelisk k pomníku Dělnických bojů,16.5658739,49.1920977,true,Na šířku ležící hrubě opracovaný žulový kvádr s olámanými ostrými hranami a zadlabávaným nápisem.,kámen,památník,Pomníky a památníky,"Miloš Slezák, Antonín Hladík",,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=404,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74798&RECORD_ID=7195&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
81,2025-03-13 20:49:33.666741+00,Pět segmentů kruhu,16.5620761,49.1709495,true,"Brněnského výtvarníka a konceptuálního umělce Dalibora Chatrného asi není potřeba představovat. Tušili jste ale, že ve Starém Lískovci mezi paneláky je ukrytá jeho umělecká instalace „Pět segmentů kruhu“? Když kolem ní bylo postaveno volno-časové hřiště, umělecké dílo se proměnilo v herní prvek s infantilním označením “Sluníčka”.",,socha,Sochy,Dalibor Chatrný,1982,Na dětském hřišti,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1623,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97801&RECORD_ID=7198&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
