kod,x,y,nazev,popis_objektu,material,typ,druh,autor_dila,rok_vytvoreni,umisteni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6
7014,1844094.41683238,6307537.42305991,Dělnických bojů a 1. máje 1890,,,pomník,Pomníky a památníky,"Miloš Slezák (sochař), Antonín Hladík (architekt)",,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=404,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64195&RECORD_ID=7014&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64197&RECORD_ID=7014&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64196&RECORD_ID=7014&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64194&RECORD_ID=7014&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7018,1845904.09326641,6307488.57044463,Prometheus,,,socha,Sochy,Jiří Marek,1983,U menzy ESF MUNI,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2008,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163000&RECORD_ID=7018&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163004&RECORD_ID=7018&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163003&RECORD_ID=7018&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163002&RECORD_ID=7018&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163001&RECORD_ID=7018&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7019,1845324.31909446,6307724.84734928,Pro bazén,,,socha,Sochy,"Vincenc Makovský, Zdeněk Makovský",1930,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1334,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178277&RECORD_ID=7019&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178276&RECORD_ID=7019&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178275&RECORD_ID=7019&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=168973&RECORD_ID=7019&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7021,1844234.76844637,6307714.32027243,Lovec sobů,"Anthropos a Lovec sobů. Lovec sobů a Anthropos. Neodmyslitelně patří k sobě. Dřív byla socha Antonína Širůčka dokonce přímo u pavilonu, ale kvůli postmoderní rekonstrukci budovy v 90. letech se přesunula blíž k silnici. Trošku tam chátrá, protože se neví, čí je.",,socha,Sochy,Antonín Širůček,,V parku u pavilonu Anthropos,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2007,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64177&RECORD_ID=7021&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64182&RECORD_ID=7021&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64179&RECORD_ID=7021&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64178&RECORD_ID=7021&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7026,1856394.49698834,6309952.846492,Blíženci,"O autorovi sochy Blíženci, Františku Navrátilovi, řekl jeho pomocník: “Naučil mě vnímat umělecké dílo, přemýšlet o něm a pochopit jej. Zbavil mě hloupého zvyku odsuzovat díla, kterým jsem nerozuměl.“",,socha,Sochy,František Navrátil,,U schodů vedle nákupního střediska,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1092,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98937&RECORD_ID=7026&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98941&RECORD_ID=7026&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98940&RECORD_ID=7026&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98939&RECORD_ID=7026&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98938&RECORD_ID=7026&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98936&RECORD_ID=7026&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
7033,1837661.31911918,6311832.17740497,František Foltýn,,,busta,Sochy,Miloš Vlček a Zdeněk Michal,1981,,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=382,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65899&RECORD_ID=7033&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65898&RECORD_ID=7033&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
7038,1847470.48095331,6313671.86917058,Voda,Socha vznikla v rámci Mezinárodního sochařského sympozia Kámen v roce 1997. První ročníky sympozia probíhaly v bývalém kartuziánském klášteře/VUT v Králově Poli.,kámen,socha,Sochy,Vasco Montecchi,1997,V Božetěchově sadu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1664,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64404&RECORD_ID=7038&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64406&RECORD_ID=7038&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64405&RECORD_ID=7038&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64403&RECORD_ID=7038&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64402&RECORD_ID=7038&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7040,1850406.8998773,6299288.59832945,Oběti 1. sv. války z Přízřenic,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2046,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65470&RECORD_ID=7040&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65471&RECORD_ID=7040&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65244&RECORD_ID=7040&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65242&RECORD_ID=7040&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7047,1841303.84870522,6308198.30685892,Rytmy,,kámen,socha,Sochy,Jiří Sobotka,1986,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1539,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97564&RECORD_ID=7047&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7055,1852397.50387972,6309271.75516728,Matka s dítětem,,,socha,Sochy,,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1347,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71167&RECORD_ID=7055&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71166&RECORD_ID=7055&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71165&RECORD_ID=7055&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7057,1854823.1555841,6309798.83580869,Jehlan,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71202&RECORD_ID=7057&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71201&RECORD_ID=7057&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71200&RECORD_ID=7057&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7061,1850388.33178624,6318539.77983731,RA od obyvatel Soběšic,,,pomník,Pomníky a památníky,Zdeněk Macháček,2013,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1528,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97473&RECORD_ID=7061&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97475&RECORD_ID=7061&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97474&RECORD_ID=7061&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7063,1842872.55183753,6303497.51222237,Beran,,,socha,Sochy,Antonín Nový,1983,Na parkovišti vedle obchodu Albert,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1483,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97745&RECORD_ID=7063&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97744&RECORD_ID=7063&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97743&RECORD_ID=7063&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97742&RECORD_ID=7063&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7065,1840060.67715984,6307460.5331232,Slunce a člověk,"V oválu představujícím slunce jsou umístěny plastiky staré a mladé tváře, které připomínají fáze lidského života",kámen,socha,Sochy,Zdeněk Tomáš Makovský,1986,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=866,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64610&RECORD_ID=7065&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64609&RECORD_ID=7065&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64608&RECORD_ID=7065&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=48793&RECORD_ID=7065&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=48792&RECORD_ID=7065&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=48791&RECORD_ID=7065&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
7067,1843975.44969257,6303817.47990228,První mateřství,,,socha,Sochy,Dana Marková,1987,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1981,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97811&RECORD_ID=7067&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97813&RECORD_ID=7067&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97812&RECORD_ID=7067&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97810&RECORD_ID=7067&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7070,1842852.60338478,6304812.63607356,Dekorační stěna,,,stěna,Dekorační stěny,,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1368,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64696&RECORD_ID=7070&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64695&RECORD_ID=7070&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64694&RECORD_ID=7070&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7071,1842707.64314387,6312743.75771896,Džbán,,keramika,socha,Sochy,Jiří Marek,1988,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2006,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97231&RECORD_ID=7071&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97230&RECORD_ID=7071&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97229&RECORD_ID=7071&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97228&RECORD_ID=7071&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7076,1847529.23538055,6305000.42548935,Život organický a anorganický,"Významné, nadčasové dílo slavného architekta Ivana Rullera. Většina místních ho ovšem považuje spíš za ohyzdnou stěnu, u které se schází místní opilci. ",,socha,Sochy,"Milan Buřival, Ivan Ruller a kol.",1967,V parku před obchodním domem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1348,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65677&RECORD_ID=7076&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65681&RECORD_ID=7076&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65680&RECORD_ID=7076&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65678&RECORD_ID=7076&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7077,1842533.60625196,6312602.56419778,Velbloud,Velmi stylizovaná figura velblouda v písečných barvách.,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1360,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66689&RECORD_ID=7077&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66690&RECORD_ID=7077&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66688&RECORD_ID=7077&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7081,1850269.20879914,6311886.32135402,Památník SNP,,,památník,Pomníky a památníky,"Ladislav Snopek, Ladislav Beisetzer",1974,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=637,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97450&RECORD_ID=7081&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97449&RECORD_ID=7081&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97448&RECORD_ID=7081&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7085,1848805.50221054,6307381.39547615,Konjukce anděla s Měsícem,,mramor,socha,Sochy,Jiří Plieštik,2012,U cesty z Petrské ulice k terasám Petrova,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1462,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98707&RECORD_ID=7085&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98708&RECORD_ID=7085&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98706&RECORD_ID=7085&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7093,1855581.11886496,6309508.84877917,Dekorační mozaika (dětské motivy),,,stěna,Dekorační stěny,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1367,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99813&RECORD_ID=7093&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99816&RECORD_ID=7093&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99815&RECORD_ID=7093&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99814&RECORD_ID=7093&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99812&RECORD_ID=7093&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7094,1847823.89807268,6306260.31322641,Poezie,,,socha,Sochy,Ladislav Martínek,1962,Před budovou ZŠ Bakalovo nábřeží,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1269,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98946&RECORD_ID=7094&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98948&RECORD_ID=7094&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98947&RECORD_ID=7094&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98945&RECORD_ID=7094&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98944&RECORD_ID=7094&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98943&RECORD_ID=7094&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
7097,1845569.2219742,6316826.06479875,Květ,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1356,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67787&RECORD_ID=7097&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67789&RECORD_ID=7097&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67788&RECORD_ID=7097&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7098,1844174.70044914,6307623.52903891,Venuše,,,socha,Sochy,Vladimír Drápal,1985,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1353,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64188&RECORD_ID=7098&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64192&RECORD_ID=7098&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64191&RECORD_ID=7098&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64189&RECORD_ID=7098&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7099,1848976.03253849,6309188.52864548,Maruška Kudeříková,"Maruška Kudeříková, studentka popravená gestapem, je jediná žena, které je v Brně věnovaná socha. A ještě k tomu je schovaná v houští za Městským divadlem.",kov,pomník,Pomníky a památníky,"Zdeněk Josef Preclík, Miloš Axman",1977,Ve vnitrobloku u parkoviště,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=356,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154619&RECORD_ID=7099&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154624&RECORD_ID=7099&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154623&RECORD_ID=7099&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154621&RECORD_ID=7099&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154620&RECORD_ID=7099&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7101,1851486.38724342,6313823.41076237,Volavka (Tetřev),,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1594,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68198&RECORD_ID=7101&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7104,1849340.21425262,6309319.01661238,Památník obětí holocaustu,"Krychle o hraně 3,14 metrů (Ludolfovo číslo) na podstavci stojí v mělkém bazénu s vodou, po stranách krychle stéká voda; na dně bazénu je zlacený text v češtině, hebrejštině a romštině a motivy šesticípé hvězdy a kola; donekonečna ubíhající Ludolfovo číslo",beton,památník,Pomníky a památníky,Daniel Václavík,2013,V parku na nám. 28. října,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1520,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154582&RECORD_ID=7104&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154578&RECORD_ID=7104&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154581&RECORD_ID=7104&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154580&RECORD_ID=7104&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154577&RECORD_ID=7104&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7107,1848743.01858036,6308461.05991746,Odvaha (Markrabě Jošt Lucemburský),"Jaroslav Róna zvítězil ve druhém kole sochařské soutěže na téma „Odvaha“ (další ze čtyř Platónských ctností). Autor vyjádřil přání, aby se na jeho sochu stály fronty, a to se mu myslím splnilo.",bronz,socha,Sochy,Jaroslav Róna,2015,Vedle kostela sv. Tomáše,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1641,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153318&RECORD_ID=7107&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153315&RECORD_ID=7107&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153316&RECORD_ID=7107&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153317&RECORD_ID=7107&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98718&RECORD_ID=7107&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7109,1844947.82544465,6304917.80308004,Růst - život,,beton,socha,Sochy,Jan Maria Najmr,1981,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2116,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64621&RECORD_ID=7109&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64622&RECORD_ID=7109&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64620&RECORD_ID=7109&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7112,1845930.84334004,6303683.21220061,Protikomunistický odboj,,,pomník,Pomníky a památníky,Sabina a Jan Kratochvílovi,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=841,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98790&RECORD_ID=7112&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98795&RECORD_ID=7112&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98793&RECORD_ID=7112&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98792&RECORD_ID=7112&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98791&RECORD_ID=7112&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98789&RECORD_ID=7112&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
